shuffle_id,RMSE
1,50.524499007907046
2,37.191060753896224
3,41.58425182686349
4,33.258457570969824
5,45.50329658387401
6,41.14395459845833
7,40.664173420838154
8,50.58433552000066
9,40.536711756135325
10,39.68595469432479
11,43.40982031752723
12,44.44905792027543
13,38.631916856402555
14,47.43073897800877
15,34.324189720953356
16,44.58461057360488
17,38.75822493355442
18,31.627914885429927
19,50.0801857025311
20,33.51156516786406
21,33.35303584383286
22,55.02022355461671
23,43.957365708149524
24,37.332626481403636
25,40.640497044204565
26,30.057029127976037
27,37.00033783629549
28,46.98004895697747
29,52.11723563275397
30,43.574648592960564
31,43.68666844702169
32,51.202844159284744
33,51.44262580778707
34,39.28135690120696
35,32.16578150768297
36,41.717577230706965
37,41.30950253876219
38,41.586957089933854
39,30.397162696541265
40,39.761161954852376
41,31.27538968582166
42,49.651032214849266
43,41.27741513224878
44,31.83590740029252
45,32.89756829919196
46,31.257399124047414
47,45.89335463877096
48,40.53917858072608
49,42.1598149901064
50,43.27499277874001
51,29.575327555244424
52,46.25959359959834
53,33.07264730861441
54,38.799806700549425
55,22.74313083108832
56,30.479091193800382
57,37.66463858846916
58,47.160629766787466
59,48.4427497155147
60,29.77373003169069
61,37.628197538548136
62,42.23446459942401
63,41.09120952223237
64,33.90759501940531
65,38.83394134001853
66,37.186439060496234
67,52.9882062349727
68,26.43529837168478
69,43.668066135335096
70,41.13909332982437
71,46.39450398484717
72,30.740852297878796
73,30.845177905144265
74,38.84166577272401
75,39.66547617261136
76,50.60261850932222
77,21.806535717532025
78,28.602884469927154
79,44.8704384868256
80,52.275472259942326
81,32.93146291922058
82,51.29741708897242
83,38.44639124807425
84,30.008748724330378
85,41.389385716630294
86,30.79407410525603
87,38.0910094379238
88,52.576848517194335
89,47.37325194664179
90,46.13458572481171
91,40.62549999692312
92,46.02282042639282
93,52.54831110511545
94,37.8378117760528
95,36.149343009244305
96,45.06162447138363
97,34.94173722069353
98,42.7682709493849
99,39.34494884988415
100,45.001944402436656
