target_shuffling_metric,observed_balanced_accuracy,null_balanced_accuracy_mean,null_balanced_accuracy_std,null_balanced_accuracy_min,null_balanced_accuracy_max,empirical_one_sided_permutation_p,z_score,significantly_better_than_noise,n_shuffles,train_accuracy,test_accuracy,train_balanced_accuracy,test_balanced_accuracy,train_f1_macro,test_f1_macro,cv_accuracy_mean,cv_accuracy_std,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_logloss_mean,cv_logloss_std,test_precision,test_recall_sensitivity,test_specificity,test_mcc,test_roc_auc,test_pr_auc
balanced_accuracy,0.5892857142857143,0.4839285714285714,0.11044397481470673,0.2857142857142857,0.7857142857142857,0.26732673267326734,0.9587477529375878,False,100,0.8035714285714286,0.5454545454545454,0.7857142857142857,0.5892857142857143,0.788388869804191,0.5454545454545454,0.7515151515151515,0.14135640957200732,0.7342857142857143,0.15166760110349803,0.6437666218763995,0.16665369861538876,,,,,,
