shuffle_id,balanced_accuracy
1,0.48214285714285715
2,0.2857142857142857
3,0.4642857142857143
4,0.35714285714285715
5,0.5
6,0.3214285714285714
7,0.7321428571428572
8,0.35714285714285715
9,0.5535714285714286
10,0.4107142857142857
11,0.6785714285714286
12,0.5178571428571428
13,0.5892857142857143
14,0.4642857142857143
15,0.3392857142857143
16,0.5357142857142857
17,0.35714285714285715
18,0.4107142857142857
19,0.5892857142857143
20,0.4107142857142857
21,0.48214285714285715
22,0.5178571428571428
23,0.5535714285714286
24,0.3214285714285714
25,0.5892857142857143
26,0.48214285714285715
27,0.5535714285714286
28,0.39285714285714285
29,0.2857142857142857
30,0.42857142857142855
31,0.5535714285714286
32,0.6785714285714286
33,0.5535714285714286
34,0.7142857142857143
35,0.6071428571428572
36,0.42857142857142855
37,0.3392857142857143
38,0.4107142857142857
39,0.4107142857142857
40,0.5178571428571428
41,0.48214285714285715
42,0.48214285714285715
43,0.6428571428571428
44,0.5892857142857143
45,0.42857142857142855
46,0.2857142857142857
47,0.35714285714285715
48,0.5892857142857143
49,0.6071428571428572
50,0.5178571428571428
51,0.39285714285714285
52,0.35714285714285715
53,0.4464285714285714
54,0.5535714285714286
55,0.5
56,0.35714285714285715
57,0.5357142857142857
58,0.35714285714285715
59,0.4642857142857143
60,0.5535714285714286
61,0.5535714285714286
62,0.42857142857142855
63,0.35714285714285715
64,0.2857142857142857
65,0.4642857142857143
66,0.4642857142857143
67,0.48214285714285715
68,0.48214285714285715
69,0.26785714285714285
70,0.42857142857142855
71,0.4642857142857143
72,0.4107142857142857
73,0.4642857142857143
74,0.4107142857142857
75,0.5
76,0.5892857142857143
77,0.6607142857142857
78,0.35714285714285715
79,0.5892857142857143
80,0.5535714285714286
81,0.42857142857142855
82,0.8571428571428572
83,0.6071428571428572
84,0.48214285714285715
85,0.48214285714285715
86,0.625
87,0.4107142857142857
88,0.625
89,0.625
90,0.6785714285714286
91,0.4107142857142857
92,0.5178571428571428
93,0.4107142857142857
94,0.48214285714285715
95,0.39285714285714285
96,0.625
97,0.625
98,0.4107142857142857
99,0.4642857142857143
100,0.5535714285714286
