target_shuffling_metric,observed_balanced_accuracy,null_balanced_accuracy_mean,null_balanced_accuracy_std,null_balanced_accuracy_min,null_balanced_accuracy_max,empirical_one_sided_permutation_p,z_score,significantly_better_than_noise,n_shuffles,train_accuracy,test_accuracy,train_balanced_accuracy,test_balanced_accuracy,train_f1_macro,test_f1_macro,cv_accuracy_mean,cv_accuracy_std,cv_balanced_accuracy_mean,cv_balanced_accuracy_std,cv_logloss_mean,cv_logloss_std,test_precision,test_recall_sensitivity,test_specificity,test_mcc,test_roc_auc,test_pr_auc
balanced_accuracy,0.7142857142857143,0.5175,0.12773951234372077,0.2857142857142857,0.7857142857142857,0.1188118811881188,1.548284322768983,False,100,0.8035714285714286,0.6363636363636364,0.7952380952380953,0.7142857142857143,0.7923828783282777,0.6333333333333333,0.8212121212121213,0.11515151515151516,0.8135714285714286,0.10817125499948342,0.672642940383302,0.00659762734848888,,,,,,
