shuffle_id,RMSE
1,44.33674717422965
2,38.846378864814405
3,37.52100725437096
4,40.08767275796736
5,40.735037765152235
6,43.751972084456035
7,38.45331688150681
8,39.732053924392545
9,37.14901338111508
10,43.06451188701465
11,35.91079144443368
12,42.67736714301443
13,37.07391049935464
14,41.20234465133495
15,35.99667625450066
16,40.03552012094273
17,41.96328797960352
18,44.80495369944535
19,34.79280057893039
20,39.62842116381978
21,38.75851717743217
22,43.49953065824845
23,43.90617932583551
24,42.254133729254995
25,36.613487317351954
26,45.06320140272946
27,38.044356845052604
28,38.99622395909552
29,36.274038606536465
30,43.96587459682662
31,45.03659129668502
32,42.19265559470738
33,45.645294859915964
34,38.07148083680245
35,34.34341763502075
36,35.62744567048828
37,37.63122086482889
38,36.447812821021785
39,45.01766027359528
40,43.25524647909134
41,38.09083136502174
42,45.70023619222938
43,41.777178996671
44,40.9392463867175
45,46.79379250104752
46,36.04754452726392
47,39.33573948873084
48,39.45281284256839
49,37.577679334289726
50,42.17570361530588
51,37.47757946702187
52,36.086468635214885
53,36.36972701992545
54,39.22193734922017
55,40.54369659466469
56,37.106980326366276
57,39.96869825469676
58,41.526011080182734
59,42.03122387078912
60,36.78451507180529
61,37.95820063734893
62,41.877848286017404
63,38.075155041064704
64,42.09249297960423
65,44.02338475041925
66,44.44340116412777
67,43.723036310445266
68,39.3455651968126
69,37.04472008747484
70,43.62968467847459
71,40.45728494057793
72,41.325738435568475
73,39.47996073219505
74,42.12372598798761
75,41.25783736755923
76,36.09526646784614
77,46.790042478038444
78,36.16512553920484
79,37.08314856564785
80,40.65208490351599
81,39.619485294851756
82,42.66572700833242
83,40.80181305013514
84,38.27981424726398
85,43.07531819158899
86,41.24845591556979
87,39.610940939696874
88,36.48309750280556
89,42.72045096013368
90,47.251726637536876
91,42.797843153835245
92,49.087128415764724
93,40.251387680209334
94,38.353287939655374
95,37.822459298542626
96,39.60315442116652
97,42.681059983633915
98,35.83322039738804
99,39.71752388769165
100,36.613640211637936
