shuffle_id,RMSE
1,38.50367778699848
2,42.45508598709788
3,45.20725790171516
4,39.20153537779563
5,39.28581013457261
6,35.210983435459276
7,43.37848959305752
8,39.33190225702604
9,36.67091631682558
10,39.94372872984882
11,37.558996560827474
12,39.10750688456837
13,31.2571661705235
14,36.188201633957995
15,32.14237203564984
16,38.04949618794249
17,34.785933324068836
18,40.39837177885778
19,40.157823108778416
20,45.64940485989385
21,36.66695149628954
22,36.603117462967724
23,40.73665096010364
24,39.53810001174895
25,38.04031161304002
26,45.1369078925613
27,38.934863348731234
28,39.22015995971491
29,45.71942818191464
30,35.92603417635497
31,36.35616021724774
32,42.46804146529997
33,35.127903502659926
34,36.95212406149679
35,39.536281485629594
36,36.561959130614845
37,35.96423937290868
38,40.82163200618561
39,51.579268106842115
40,48.507472141059104
41,42.617910024810136
42,43.40632874362908
43,34.27864692145279
44,47.07937477597674
45,40.35820295675264
46,33.56307647607803
47,33.84931135054671
48,37.34554617803758
49,38.57944921026203
50,38.81197475993234
51,38.84441151136238
52,31.114034291342108
53,42.10979533649208
54,45.588622591230205
55,38.96667151884816
56,34.56771794642275
57,43.82033966058171
58,39.65833851129624
59,45.27764553890667
60,33.63172090998597
61,51.57055334836199
62,51.479300774225024
63,37.316392960651356
64,42.297169374668265
65,37.81410766210476
66,41.0091334148565
67,37.2186450460317
68,29.347645591389654
69,45.063850372017285
70,37.84227424094068
71,39.982672943941445
72,44.42521091941348
73,39.4456273816408
74,39.74564054563484
75,37.657141457290344
76,34.68956919504046
77,31.017821080942728
78,43.074623826255724
79,36.311020839064824
80,43.913743522013554
81,39.344120766223604
82,32.12290811221701
83,33.9392354672518
84,40.7004002806829
85,43.77115559932134
86,44.48348452524613
87,37.95311856731111
88,33.22663505899672
89,41.064161757661324
90,37.88236217895886
91,30.182711835585614
92,41.182707303665396
93,36.13206164760392
94,43.99543044897532
95,34.93732530144158
96,34.387050444625956
97,40.32883026795161
98,39.363008156552425
99,39.0488491772845
100,39.66763005302229
